County #,County Name,District #,District Name,2004-2005 ADA,2005-2006 ADA,2006-2007 ADA,2007-2008 ADA,2008-2009 ADA,2009-2010 ADA,2010-2011 ADA,2011-2012 ADA,2012-2013 ADA,2013-2014 ADA,2014-2015 ADA,2015-2016 ADA,2016-2017 ADA,2017-2018 ADA,2018-2019 ADA,2019-2020 ADA,2020-2021 ADA
74,FANNIN COUNTY,74917,SAM RAYBURN ISD,404.73,416.39,422.86,417.45,405.7,399.91,409.08,441.89,450.47,459.73,433.64,458.11,491.63,494.13,495.78,480.16,467.68
75,FAYETTE COUNTY,75901,FLATONIA ISD,550.16,555.4,543.36,532.09,517.12,515.62,534.28,551.31,562.85,562.51,556.42,552.31,541.69,537.07,553.43,550.2,546.565
75,FAYETTE COUNTY,75902,LA GRANGE ISD,1756.37,1750.5,1782.67,1761.7,1750.07,1777.17,1759.37,1758.53,1790.36,1802.75,1781.77,1889.29,1876.55,1848.72,1810.55,1780.78,1736.858
75,FAYETTE COUNTY,75903,SCHULENBURG ISD,708.31,700.01,724.35,692.48,689.96,684.17,679.75,663.47,636.63,656.29,660.53,667.04,705.95,700.91,671.49,654.09,651.084
75,FAYETTE COUNTY,75906,FAYETTEVILLE ISD,197.79,195.1,197.93,202.91,208.0,207.83,203.27,187.51,197.73,193.95,196.43,217.53,225.77,234.14,232.59,235.91,249.485
75,FAYETTE COUNTY,75908,ROUND TOP-CARMINE ISD,230.08,226.25,217.54,206.2,218.48,222.54,235.52,241.84,250.57,269.03,273.66,273.48,265.65,248.92,251.43,251.17,240.533
76,FISHER COUNTY,76903,ROBY CISD,304.75,284.76,270.7,260.62,265.05,274.99,272.31,248.36,218.68,229.08,257.5,260.57,268.58,275.77,265.56,272.9,287.742
76,FISHER COUNTY,76904,ROTAN ISD,357.92,359.05,345.23,338.31,328.79,307.45,284.88,274.14,282.46,265.2,230.13,228.16,218.6,234.94,233.29,228.94,221.886
77,FLOYD COUNTY,77901,FLOYDADA ISD,968.66,937.76,882.08,854.4,830.36,786.57,786.56,760.59,725.38,686.59,695.91,731.21,739.18,694.42,679.79,607.35,621.426
77,FLOYD COUNTY,77902,LOCKNEY ISD,603.15,586.2,581.04,555.47,533.89,509.25,509.03,503.26,476.82,472.21,458.62,451.13,433.18,422.39,415.16,391.9,416.967
78,FOARD COUNTY,78901,CROWELL ISD,257.06,263.41,254.85,243.64,226.65,213.61,217.27,201.37,200.3,205.82,186.93,180.59,195.78,195.04,195.28,204.37,211.579
79,FORT BEND COUNTY,79901,LAMAR CISD,17446.2,18405.25,19291.7,20463.7,21475.08,22236.73,23016.92,23697.24,24459.31,25509.94,26698.82,27982.88,28952.15,30149.16,31215.25,32218.64,34257.479
79,FORT BEND COUNTY,79906,NEEDVILLE ISD,2356.42,2451.0,2472.06,2455.79,2444.71,2474.02,2474.28,2559.19,2665.13,2718.17,2785.4,2898.7,3040.58,3176.81,3125.0,3156.5,3196.731
79,FORT BEND COUNTY,79907,FORT BEND ISD,59950.65,62857.96,63644.94,64519.12,65522.43,66051.29,65905.28,66222.44,66338.13,67575.37,68767.77,70070.15,70874.56,71952.04,72478.65,72857.28,74275.025
79,FORT BEND COUNTY,79908,KENDLETON ISD,92.83,97.64,93.88,86.14,74.68,66.09,0.0,,,,,,,,,,
79,FORT BEND COUNTY,79910,STAFFORD MSD,2816.62,2884.19,2819.51,2743.41,2862.63,2938.97,3010.47,2949.04,3095.17,3207.53,3161.43,3164.51,3315.94,3342.18,3355.19,3246.66,3096.027
80,FRANKLIN COUNTY,80901,MOUNT VERNON ISD,1425.69,1455.57,1487.95,1432.49,1439.59,1450.35,1478.54,1482.4,1500.55,1536.26,1562.68,1564.34,1529.76,1528.06,1523.49,1403.03,1458.065
81,FREESTONE COUNTY,81902,FAIRFIELD ISD,1607.21,1660.9,1694.15,1708.83,1724.64,1713.6,1659.72,1676.96,1676.61,1685.36,1666.61,1726.12,1752.39,1719.03,1703.53,1636.0,1587.415
81,FREESTONE COUNTY,81904,TEAGUE ISD,1046.62,1089.82,1107.17,1112.81,1121.19,1139.2,1161.45,1157.32,1150.96,1200.54,1209.26,1197.6,1165.91,1132.82,1098.48,1037.92,1063.194
81,FREESTONE COUNTY,81905,WORTHAM ISD,411.17,426.97,437.61,445.85,446.32,467.1,474.04,450.25,452.74,456.35,466.78,484.11,474.01,466.72,465.05,449.88,456.847
81,FREESTONE COUNTY,81906,DEW ISD,145.11,148.12,142.42,148.06,143.9,138.56,146.48,141.97,138.33,125.09,133.53,143.4,150.68,145.32,138.48,156.28,154.854
82,FRIO COUNTY,82902,DILLEY ISD,777.06,766.62,772.42,789.42,824.77,822.11,832.46,874.12,846.94,922.08,929.04,881.76,884.45,887.29,892.87,842.06,801.308
82,FRIO COUNTY,82903,PEARSALL ISD,2131.86,2153.28,2156.12,2130.1,2079.99,2092.94,2051.17,2047.78,2048.51,2070.34,2070.73,2064.64,2053.05,2056.84,1961.52,1904.74,1925.767
83,GAINES COUNTY,83901,SEAGRAVES ISD,536.44,540.8,539.1,544.7,529.37,539.31,550.85,529.5,542.68,532.32,532.59,553.3,521.61,497.86,527.69,489.92,438.349
83,GAINES COUNTY,83902,LOOP ISD,132.64,137.36,132.07,122.93,120.15,127.14,111.41,107.6,108.88,107.56,107.81,104.28,120.09,142.92,124.24,143.61,1.0
83,GAINES COUNTY,83903,SEMINOLE ISD,2019.42,2060.73,2091.03,2113.46,2191.52,2232.71,2292.27,2354.88,2437.86,2536.85,2622.64,2618.2,2625.49,2675.32,2737.7,2749.28,2879.716
84,GALVESTON COUNTY,84505,TEXAS A & M UNIVERSITY AT GALVESTO,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,
84,GALVESTON COUNTY,84801,MAINLAND PREPARATORY ACADEMY,540.92,523.2,501.23,450.22,446.69,431.26,384.09,362.1,346.98,363.37,366.5,,,,,,
84,GALVESTON COUNTY,84802,ODYSSEY ACADEMY INC,183.28,217.9,272.93,308.98,332.35,425.74,518.95,573.52,590.17,630.18,677.64,980.61,1006.06,1018.92,1017.21,989.7,1207.569
84,GALVESTON COUNTY,84804,AMBASSADORS PREPARATORY ACADEMY,,,,114.17,124.39,161.13,228.65,237.4,273.72,274.68,258.43,239.75,242.25,249.08,260.09,223.73,204.735
84,GALVESTON COUNTY,84805,PREMIER LEARNING ACADEMY,,,,,,,,332.2,345.8,400.74,481.47,428.57,,,,,
84,GALVESTON COUNTY,84901,DICKINSON ISD,6384.37,6686.44,7112.24,7444.11,7760.84,8112.19,8382.82,8630.8,8940.03,9228.11,9701.07,10110.67,10201.46,10461.25,10353.67,10521.66,10724.221
84,GALVESTON COUNTY,84902,GALVESTON ISD,8218.64,7990.56,7679.63,7143.26,7070.47,5629.1,5714.27,5736.83,5930.76,6026.52,6197.11,6256.55,6227.37,6245.31,6301.07,6090.92,6156.807
84,GALVESTON COUNTY,84903,HIGH ISLAND ISD,238.21,227.76,218.7,201.41,220.62,169.94,164.88,163.24,154.38,139.63,140.6,129.24,137.37,131.7,133.78,155.22,171.706
84,GALVESTON COUNTY,84904,LA MARQUE ISD,3426.37,3513.64,3377.78,3226.77,3333.18,3224.85,2681.85,2557.02,2445.52,2207.92,1996.51,1942.7,,,,,
84,GALVESTON COUNTY,84906,TEXAS CITY ISD,5357.71,5394.08,5301.62,5309.76,5432.45,5404.23,5422.66,5391.61,5462.36,5618.25,5827.42,5839.0,7978.63,8057.0,7685.36,7249.84,7193.05
84,GALVESTON COUNTY,84908,HITCHCOCK ISD,1145.19,1108.66,1021.58,1027.15,1089.11,1071.31,1109.68,1150.99,1132.32,1228.85,1291.09,1369.31,1416.93,1484.38,1456.71,1461.57,1441.044
84,GALVESTON COUNTY,84909,SANTA FE ISD,4207.71,4235.67,4239.83,4180.41,4324.66,4200.14,4214.28,4239.48,4276.21,4251.94,4276.44,4362.7,4436.29,4518.44,4223.02,4117.33,4357.791
84,GALVESTON COUNTY,84910,CLEAR CREEK ISD,31595.38,32824.9,33216.38,33967.33,34903.62,35360.57,36224.91,36822.93,37198.23,37539.74,38228.26,38670.79,39189.5,39679.15,39428.39,39204.26,38635.68
84,GALVESTON COUNTY,84911,FRIENDSWOOD ISD,5425.03,5493.72,5590.36,5620.22,5720.52,5721.51,5710.68,5697.29,5748.24,5828.49,5850.11,5877.36,5806.65,5791.99,5784.18,5907.02,5951.311
85,GARZA COUNTY,85902,POST ISD,915.07,885.88,843.29,815.79,792.84,763.49,711.93,733.4,749.29,846.69,819.22,822.13,800.58,791.56,760.01,718.99,723.1
85,GARZA COUNTY,85903,SOUTHLAND ISD,156.9,147.13,137.3,132.8,138.25,148.48,145.6,154.05,155.23,153.95,152.26,152.93,153.6,123.73,120.78,128.25,134.173
86,GILLESPIE COUNTY,86024,DOSS CONSOLIDATED CSD,28.52,27.61,23.76,20.45,24.47,23.67,18.89,19.26,25.68,19.77,18.53,9.66,5.71,15.7,16.51,19.42,28.908
86,GILLESPIE COUNTY,86901,FREDERICKSBURG ISD,2686.49,2675.98,2632.27,2660.32,2669.56,2763.98,2794.15,2769.45,2804.59,2793.75,2844.77,2939.93,2987.18,2969.32,2917.91,2906.89,2827.186
86,GILLESPIE COUNTY,86902,HARPER ISD,511.66,538.07,537.24,552.32,570.15,581.73,567.33,541.64,551.01,555.95,573.83,572.71,561.3,553.07,543.92,529.13,531.826
87,GLASSCOCK COUNTY,87901,GLASSCOCK COUNTY ISD,287.27,278.1,271.65,259.69,249.38,260.54,265.77,264.18,267.44,276.01,284.45,291.32,284.34,288.35,281.98,274.37,270.911
88,GOLIAD COUNTY,88902,GOLIAD ISD,1234.74,1220.4,1240.83,1234.35,1231.85,1262.36,1280.71,1258.62,1256.64,1279.14,1304.53,1264.4,1236.47,1216.44,1224.27,1179.98,1158.381
89,GONZALES COUNTY,89901,GONZALES ISD,2384.72,2308.65,2300.89,2316.0,2307.48,2293.47,2389.7,2532.58,2592.41,2572.03,2577.68,2639.35,2677.65,2601.41,2602.23,2531.07,2394.64
89,GONZALES COUNTY,89903,NIXON-SMILEY CISD,928.51,938.82,944.45,906.06,946.85,964.84,954.47,951.37,931.94,970.44,996.99,975.86,981.72,984.16,969.54,955.38,939.688
89,GONZALES COUNTY,89905,WAELDER ISD,230.72,212.52,206.93,216.87,221.36,237.67,229.77,263.53,280.06,274.6,278.23,289.4,285.68,286.43,283.14,277.48,255.436
90,GRAY COUNTY,90902,LEFORS ISD,162.81,152.31,146.45,140.06,136.12,140.83,158.66,173.31,149.67,152.35,148.38,163.04,150.7,141.58,140.85,1.0,152.354
90,GRAY COUNTY,90903,MCLEAN ISD,196.47,201.32,211.56,204.84,208.14,201.38,200.45,195.01,187.17,187.83,191.91,215.01,216.82,222.91,212.18,186.16,183.717
90,GRAY COUNTY,90904,PAMPA ISD,3050.08,3062.56,3128.1,3168.35,3160.95,3153.6,3173.31,3343.43,3377.44,3461.77,3523.55,3419.11,3355.67,3299.46,3246.81,3138.38,3115.754
90,GRAY COUNTY,90905,GRANDVIEW-HOPKINS ISD,36.66,33.87,32.56,19.42,24.26,28.62,46.05,46.59,43.69,41.67,41.78,44.03,43.14,47.34,47.24,44.85,44.39
91,GRAYSON COUNTY,91901,BELLS ISD,725.65,730.59,702.47,713.21,751.33,726.91,707.46,727.05,712.44,729.83,712.58,735.81,737.08,771.81,836.19,822.52,834.125
91,GRAYSON COUNTY,91902,COLLINSVILLE ISD,535.99,545.98,579.21,553.73,525.27,511.91,504.31,514.25,513.77,485.89,506.94,504.49,485.66,504.1,485.23,455.58,492.696
91,GRAYSON COUNTY,91903,DENISON ISD,4188.78,4148.18,4168.86,4188.68,4163.47,4185.52,4163.47,4110.3,4082.78,4109.11,4207.57,4251.95,4186.04,4287.75,4343.1,4232.14,4158.534
91,GRAYSON COUNTY,91905,HOWE ISD,970.38,958.48,955.46,947.97,931.64,931.25,949.28,963.78,958.9,991.67,969.12,983.42,1009.27,1102.28,1175.68,1161.93,1189.402
91,GRAYSON COUNTY,91906,SHERMAN ISD,5850.54,5893.64,5941.55,5989.94,6024.34,6160.28,6236.3,6398.73,6450.21,6621.64,6635.47,6653.63,6801.21,6804.87,6796.03,6682.86,6955.029
91,GRAYSON COUNTY,91907,TIOGA ISD,158.47,162.26,156.02,136.91,136.82,143.15,126.52,149.37,209.85,266.19,341.95,423.67,474.86,544.21,621.86,640.81,686.9
91,GRAYSON COUNTY,91908,VAN ALSTYNE ISD,1289.74,1320.85,1328.35,1340.73,1303.0,1305.06,1286.25,1221.52,1234.03,1275.58,1340.65,1420.43,1515.01,1536.35,1627.11,1702.32,1788.674
91,GRAYSON COUNTY,91909,WHITESBORO ISD,1528.57,1553.5,1520.14,1494.36,1496.32,1447.69,1422.91,1413.28,1398.99,1429.27,1475.48,1469.14,1508.91,1480.79,1486.9,1494.9,1503.037
91,GRAYSON COUNTY,91910,WHITEWRIGHT ISD,724.51,752.02,738.18,720.13,709.74,715.76,713.26,709.54,743.72,740.28,718.51,719.9,765.02,801.58,793.14,754.27,703.997
91,GRAYSON COUNTY,91913,POTTSBORO ISD,1237.28,1232.76,1261.28,1230.04,1224.91,1185.1,1200.86,1237.59,1267.86,1275.51,1322.71,1357.53,1340.79,1347.07,1339.47,1335.84,1340.669
91,GRAYSON COUNTY,91914,S AND S CISD,805.71,818.95,826.72,804.19,806.63,783.22,768.24,774.38,784.31,829.33,797.34,800.25,833.44,859.24,877.42,859.28,912.974
91,GRAYSON COUNTY,91917,GUNTER ISD,779.96,810.76,827.62,824.37,801.17,758.95,754.62,789.78,754.96,718.34,736.56,758.87,751.83,849.78,889.26,912.95,937.807
91,GRAYSON COUNTY,91918,TOM BEAN ISD,806.12,820.27,802.32,788.62,767.16,748.09,744.36,735.34,707.69,672.55,642.44,643.32,628.95,603.92,602.94,562.25,608.426
92,GREGG COUNTY,92801,EAST TEXAS CHARTER SCHOOLS,130.0,131.97,141.99,139.85,132.99,142.47,144.91,148.34,142.24,153.1,156.25,154.08,132.89,136.5,130.91,133.23,131.129
92,GREGG COUNTY,92901,GLADEWATER ISD,2058.95,2021.85,1978.86,1940.35,1894.17,1845.25,1873.78,1851.44,1805.89,1691.36,1715.61,1692.42,1659.47,1650.55,1666.84,1635.3,1533.232
92,GREGG COUNTY,92902,KILGORE ISD,3383.62,3409.23,3501.9,3436.5,3502.11,3505.07,3572.25,3627.77,3658.46,3741.1,3765.41,3766.89,3807.64,3781.99,3784.96,3643.58,3582.996
92,GREGG COUNTY,92903,LONGVIEW ISD,7606.33,7642.83,7500.71,7420.51,7505.94,7562.09,7714.71,7842.8,7987.49,7924.27,8021.67,8125.93,7989.48,7930.74,7974.03,7539.95,7742.103
92,GREGG COUNTY,92904,PINE TREE ISD,4343.41,4338.46,4275.91,4308.13,4319.68,4355.39,4328.89,4359.12,4280.92,4340.85,4314.47,4351.18,4345.03,4332.68,4180.03,4104.74,4225.706
92,GREGG COUNTY,92906,SABINE ISD,1200.8,1197.92,1224.31,1203.25,1226.13,1235.36,1228.84,1223.09,1243.38,1283.43,1320.47,1365.34,1372.61,1384.71,1408.86,1396.51,1435.362
92,GREGG COUNTY,92907,SPRING HILL ISD,1665.98,1686.15,1699.51,1743.36,1783.85,1733.47,1778.0,1823.0,1786.29,1746.08,1777.2,1808.42,1831.24,1863.35,1917.21,1920.33,1927.288
92,GREGG COUNTY,92908,WHITE OAK ISD,1253.62,1287.54,1302.89,1287.83,1316.86,1323.83,1373.91,1365.99,1354.67,1349.28,1382.51,1433.63,1424.18,1418.71,1409.28,1361.92,1358.244
92,GREGG COUNTY,92950,REG VII EDUCATION SERVICE CENTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,GRIMES COUNTY,93901,ANDERSON-SHIRO CISD,513.6,556.28,572.17,582.48,597.97,642.02,681.27,672.87,689.02,725.74,772.09,802.53,808.39,798.38,820.99,820.23,829.551
93,GRIMES COUNTY,93903,IOLA ISD,459.54,465.67,460.1,459.71,462.06,470.5,461.5,449.09,432.27,416.16,422.02,432.16,433.18,467.73,489.61,492.26,495.2
93,GRIMES COUNTY,93904,NAVASOTA ISD,2707.88,2701.37,2735.09,2703.08,2704.35,2639.44,2701.4,2752.1,2738.33,2792.81,2801.24,2812.32,2823.25,2792.29,2729.73,2622.07,2587.556
93,GRIMES COUNTY,93905,RICHARDS ISD,151.56,148.41,142.7,120.45,122.1,129.29,136.62,122.98,134.72,136.33,134.37,125.79,141.59,156.05,158.28,161.76,168.548
94,GUADALUPE COUNTY,94901,SEGUIN ISD,6896.99,6962.64,6946.8,6871.65,6913.98,6798.19,6809.73,6745.28,6756.81,6666.29,6648.81,6676.44,6608.51,6573.29,6572.08,6286.81,6325.961
94,GUADALUPE COUNTY,94902,SCHERTZ-CIBOLO-U CITY ISD,7313.91,8111.13,9079.47,9858.57,10610.5,11111.05,11793.07,12391.96,12842.22,13371.06,13817.37,14306.64,14612.24,14727.88,14899.17,14955.39,15061.902
94,GUADALUPE COUNTY,94903,NAVARRO ISD,1365.95,1382.44,1412.29,1428.8,1431.47,1463.85,1466.19,1522.64,1546.67,1600.53,1663.11,1725.14,1732.64,1830.11,1843.8,1813.58,1782.764
94,GUADALUPE COUNTY,94904,MARION ISD,1341.71,1348.36,1358.44,1334.99,1297.42,1263.06,1261.53,1285.74,1237.23,1256.72,1308.43,1337.99,1333.81,1347.79,1377.14,1402.31,1371.622
95,HALE COUNTY,95901,ABERNATHY ISD,748.15,746.3,742.47,734.14,724.98,748.51,733.42,725.47,709.08,719.29,733.1,729.48,748.37,716.57,725.16,740.57,759.846
95,HALE COUNTY,95902,COTTON CENTER ISD,130.76,136.62,143.1,136.8,128.31,108.21,112.1,117.32,119.04,113.69,109.92,100.78,86.13,100.64,104.02,89.17,86.871
95,HALE COUNTY,95903,HALE CENTER ISD,567.78,571.81,576.73,551.35,553.32,583.72,615.16,617.29,596.26,601.13,587.05,569.04,561.7,559.4,583.67,563.12,549.826
95,HALE COUNTY,95904,PETERSBURG ISD,323.09,312.78,284.54,272.02,260.72,254.95,259.8,244.79,236.87,248.52,224.07,238.6,230.94,249.99,269.93,259.78,260.078
95,HALE COUNTY,95905,PLAINVIEW ISD,5626.05,5596.82,5491.89,5274.69,5266.1,5325.03,5337.56,5308.19,5276.04,5084.78,5127.44,5196.9,5154.15,5072.54,4901.46,4577.74,4372.079
96,HALL COUNTY,96904,MEMPHIS ISD,515.1,499.95,510.31,545.37,530.02,494.78,499.28,515.73,484.86,465.2,478.79,458.56,468.32,445.9,443.16,390.85,389.943
96,HALL COUNTY,96905,TURKEY-QUITAQUE ISD,249.99,242.01,225.49,201.17,206.55,199.83,201.45,212.17,197.87,179.63,177.65,173.8,187.51,190.7,192.2,176.18,181.659
97,HAMILTON COUNTY,97902,HAMILTON ISD,847.29,830.05,829.39,792.9,773.69,788.21,761.4,729.91,709.63,698.31,710.64,723.75,757.21,778.88,762.87,735.76,740.292
97,HAMILTON COUNTY,97903,HICO ISD,666.67,658.73,643.83,656.64,658.15,636.76,561.36,537.8,504.04,519.14,525.9,518.59,537.47,533.73,535.04,501.43,529.747
98,HANSFORD COUNTY,98901,GRUVER ISD,388.87,387.45,371.92,367.05,381.51,381.87,392.83,370.66,390.65,386.26,413.3,407.42,410.76,413.12,421.03,418.13,412.606
98,HANSFORD COUNTY,98903,PRINGLE-MORSE CISD,87.99,91.99,103.71,99.15,110.28,106.7,109.45,111.97,104.21,110.34,115.95,117.39,116.27,114.6,107.1,99.44,104.785
98,HANSFORD COUNTY,98904,SPEARMAN ISD,700.92,697.05,707.94,739.68,750.63,758.39,778.85,774.33,814.6,812.99,810.26,813.12,792.45,819.03,795.41,750.3,743.703
99,HARDEMAN COUNTY,99902,CHILLICOTHE ISD,210.48,203.76,184.81,179.58,175.95,175.23,190.07,178.93,172.44,190.17,174.49,184.68,171.53,196.79,181.47,173.38,187.22
99,HARDEMAN COUNTY,99903,QUANAH ISD,563.64,561.49,539.87,536.09,521.0,515.89,508.77,501.0,495.69,492.41,499.06,536.6,536.55,494.02,467.05,475.18,489.691
100,HARDIN COUNTY,100903,KOUNTZE ISD,1303.66,1308.89,1278.0,1265.34,1287.24,1266.71,1266.24,1259.93,1219.95,1160.73,1136.23,1095.8,1070.21,1071.42,1039.98,992.57,1006.589
100,HARDIN COUNTY,100904,SILSBEE ISD,2847.59,2762.49,2699.63,2730.7,2748.19,2703.91,2668.77,2620.34,2557.62,2561.85,2607.28,2586.1,2676.31,2711.5,2753.8,2605.42,2607.208
100,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,2025.79,1961.17,1918.44,1910.2,1954.44,1879.92,1894.11,1921.33,1951.18,1976.6,2074.72,2101.67,2097.62,2109.17,2177.43,2297.25,2308.619
100,HARDIN COUNTY,100907,LUMBERTON ISD,3324.53,3370.06,3470.1,3550.7,3729.86,3684.25,3726.41,3655.58,3640.16,3617.72,3667.25,3726.08,3698.72,3738.27,3800.41,3848.0,3871.288
100,HARDIN COUNTY,100908,WEST HARDIN COUNTY CISD,597.88,566.3,560.01,542.77,540.7,549.28,551.77,553.57,530.78,524.78,537.81,535.44,510.89,511.92,506.79,526.81,529.75
101,HARRIS COUNTY,101000,HARRIS COUNTY DEPT OF ED,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,HARRIS COUNTY,101801,MEDICAL CENTER CHARTER SCHOOL,188.72,163.39,168.33,176.75,192.49,160.63,168.86,190.14,244.61,231.91,244.91,,,,,,
101,HARRIS COUNTY,101802,SER-NINOS CHARTER SCHOOL,449.45,440.24,499.83,527.8,538.93,553.49,546.03,710.86,818.73,877.08,889.26,948.71,964.21,984.66,1001.65,963.7,967.522
101,HARRIS COUNTY,101803,ARISTOI CLASSICAL ACADEMY,176.43,132.1,165.14,239.51,291.45,287.34,285.07,291.83,312.78,417.69,514.93,628.15,752.18,818.45,869.71,909.7,1031.915
101,HARRIS COUNTY,101804,GEORGE I SANCHEZ CHARTER,477.49,516.07,503.72,523.22,545.49,555.82,552.17,526.46,523.61,533.43,621.22,694.03,711.48,788.22,851.76,868.77,898.303
101,HARRIS COUNTY,101805,GIRLS & BOYS PREPARATORY ACADEMY,655.29,823.58,804.07,726.84,700.48,679.14,708.12,695.08,636.42,614.87,563.56,,,,,,
101,HARRIS COUNTY,101806,RAUL YZAGUIRRE SCHOOLS FOR SUCCESS,780.45,780.06,823.29,840.45,842.68,1040.81,1193.51,1211.59,1281.49,1293.41,1250.94,1173.99,1271.72,1282.24,1261.03,1165.34,1253.94
101,HARRIS COUNTY,101807,UNIVERSITY OF HOUSTON CHARTER SCHO,123.61,128.13,126.3,125.6,123.05,127.47,129.85,127.49,128.75,130.42,131.43,115.93,125.27,123.58,124.67,117.4,100.372
101,HARRIS COUNTY,101808,ACADEMY OF HOUSTON,447.55,,0.0,,,,,,,,,,,,,,
101,HARRIS COUNTY,101809,BAY AREA CHARTER INC,250.85,280.72,252.78,259.32,279.87,315.27,304.76,319.23,324.35,372.61,370.77,,,,,,
101,HARRIS COUNTY,101810,ACADEMY OF ACCELERATED LEARNING IN,377.16,464.44,429.78,360.99,444.48,402.54,408.32,512.59,543.1,546.56,620.17,643.94,649.47,613.3,645.45,661.76,764.106
101,HARRIS COUNTY,101811,EXCEL ACADEMY,591.33,640.36,593.74,645.89,549.74,499.81,465.76,381.73,435.92,418.62,457.04,495.54,516.98,450.81,373.34,254.46,171.314
101,HARRIS COUNTY,101812,HOUSTON CAN ACADEMY CHARTER SCHOOL,676.5,777.15,749.53,770.4,650.98,669.38,570.36,636.48,638.84,,,,,,,,
101,HARRIS COUNTY,101813,KIPP INC CHARTER,471.27,1232.06,1390.97,1863.96,2685.83,3507.53,4483.66,5253.25,5932.81,8778.87,10028.27,11063.39,11976.93,12841.57,,,
101,HARRIS COUNTY,101814,THE VARNETT PUBLIC SCHOOL,909.66,991.91,1163.0,1280.56,1235.91,1263.64,1375.53,1353.37,1213.59,1476.51,1359.82,1421.13,1390.83,1406.6,1545.49,1327.4,1148.909
101,HARRIS COUNTY,101815,ALIEF MONTESSORI COMMUNITY SCHOOL,149.25,143.53,146.35,167.12,181.74,195.06,200.37,226.12,235.24,222.42,231.12,234.4,205.07,216.03,233.1,260.04,268.51
101,HARRIS COUNTY,101816,ALL SAINT'S ACADEMY (A S A),0.0,,0.0,,,,,,,,,,,,,,
101,HARRIS COUNTY,101817,ALPHONSO CRUTCH'S-LIFE SUPPORT CE,296.53,134.93,142.62,116.93,54.13,0.0,0.0,0.0,,,,,,,,,
101,HARRIS COUNTY,101818,AMERICAN ACADEMY OF EXCELLENCE CHA,115.43,93.73,109.1,0.0,,,0.0,,,,,,,,,,
101,HARRIS COUNTY,101819,AMIGOS POR VIDA-FRIENDS FOR LIFE P,252.04,279.05,320.83,384.98,422.48,426.24,417.89,424.06,443.4,450.87,448.83,471.98,448.58,468.39,453.63,436.73,462.943
101,HARRIS COUNTY,101820,BENJI'S SPECIAL EDUCATIONAL ACADE,423.31,491.43,523.2,484.52,462.39,449.2,0.0,0.0,,,,,,,,,
101,HARRIS COUNTY,101821,HOUSTON HEIGHTS HIGH SCHOOL,190.96,210.04,226.06,204.78,201.8,190.88,182.3,180.45,206.6,204.96,194.91,211.53,213.33,194.37,193.68,158.97,165.409
101,HARRIS COUNTY,101822,JAMIE'S HOUSE CHARTER SCHOOL,65.15,51.53,67.66,84.25,91.73,93.69,116.54,112.98,108.28,103.03,,,,,,,
101,HARRIS COUNTY,101823,CHILDREN FIRST ACADEMY OF HOUSTON,392.94,350.78,360.26,335.57,362.87,346.83,340.68,,,,,,,,,,
101,HARRIS COUNTY,101826,H O P E-HELPING OTHERS PURSUE EXCE,0.0,,0.0,,,,,,,,,,,,,,
101,HARRIS COUNTY,101827,CROSSROADS COMMUNITY ED CTR CHARTE,105.69,112.94,0.0,0.0,,,0.0,,,,,,,,,,
101,HARRIS COUNTY,101828,HOUSTON GATEWAY ACADEMY INC,679.67,576.0,568.37,586.98,693.21,764.53,856.78,1124.76,1309.92,1421.89,1664.59,1816.98,1956.44,1987.6,2136.2,1934.53,2063.569
101,HARRIS COUNTY,101829,HOUSTON HEIGHTS LEARNING ACADEMY I,74.2,74.49,92.43,95.71,98.05,92.35,86.45,99.64,103.08,119.82,123.19,134.51,,,,,
101,HARRIS COUNTY,101830,IMPACT CHARTER,196.26,0.0,0.0,0.0,,,0.0,,,,,,,,,,
101,HARRIS COUNTY,101831,JESSE JACKSON ACADEMY,233.95,264.89,258.47,201.21,0.0,0.0,0.0,,,,,,,,,,
101,HARRIS COUNTY,101833,LA AMISTAD LOVE & LEARNING ACADEMY,158.49,155.5,114.46,131.46,166.75,224.98,263.53,253.42,239.42,180.26,193.82,162.03,,,,,
101,HARRIS COUNTY,101834,NORTH HOUSTON H S FOR BUSINESS,184.95,214.94,187.45,62.96,78.1,7.2,0.0,0.0,,,,,,,,,
101,HARRIS COUNTY,101835,NORTHWEST MATHEMATICS SCIENCE & LA,0.0,0.0,0.0,,,,,,,,,,,,,,
101,HARRIS COUNTY,101837,CALVIN NELMS CHARTER SCHOOLS,153.72,173.27,253.03,295.22,265.22,266.86,245.86,230.67,234.01,267.1,290.35,295.13,304.8,297.16,310.15,303.12,308.35
101,HARRIS COUNTY,101838,SOUTHWEST SCHOOL,545.63,730.13,943.87,990.13,817.87,1130.72,1186.01,1320.84,1412.57,1601.18,1611.18,1550.17,1534.46,1685.96,1702.38,1653.27,1496.828
101,HARRIS COUNTY,101840,TWO DIMENSIONS PREPARATORY ACADEMY,445.02,395.08,415.54,428.28,356.13,332.94,379.98,391.91,386.99,363.65,343.47,351.68,394.4,396.57,365.37,374.13,346.904
