County,County Name,District,District Name, 2004-2005 ADA, 2005-2006 ADA, 2006-2007 ADA,2007-2008 ADA,2008-2009 ADA, 2009-2010 ADA,2010-2011 ADA, 2011-2012 ADA, 2012-2013 ADA, 2013-2014 ADA, 2014-2015 ADA, 2015-2016 ADA, 2016-2017 ADA, 2017-2018 ADA, 2018-2019 ADA, 2019-2020 ADA, 2020-2021 ADA
072,ERATH COUNTY,072903,STEPHENVILLE ISD,"3,198.54","3,281.38","3,279.47","3,264.14","3,265.00","3,317.31","3,386.63","3,360.50","3,431.52","3,463.17","3,372.75","3,451.29","3,456.76","3,406.81","3,466.29","3,502.40",3432.957
072,ERATH COUNTY,072904,BLUFF DALE ISD,69.42,74.26,71.40,86.45,90.13,100.42,90.47,100.32,104.28,97.65,95.42,96.38,94.40,167.87,208.60,196.20,209.202
072,ERATH COUNTY,072908,HUCKABAY ISD,191.64,189.09,191.55,183.63,181.82,183.25,186.25,191.22,154.14,159.36,180.43,199.39,199.48,213.53,215.82,224.33,254.96
072,ERATH COUNTY,072909,LINGLEVILLE ISD,242.55,234.81,202.34,196.43,197.12,204.38,214.40,214.63,221.98,215.50,215.63,237.03,250.09,258.30,257.48,254.15,259.546
072,ERATH COUNTY,072910,MORGAN MILL ISD,99.39,93.92,101.43,96.96,93.72,101.40,110.23,113.93,113.20,106.87,117.10,118.39,111.81,111.14,104.31,99.04,112.345
073,FALLS COUNTY,073901,CHILTON ISD,380.38,408.76,395.35,403.02,421.39,449.37,457.74,463.52,478.73,471.40,456.62,458.51,466.35,469.52,477.83,476.13,468.259
073,FALLS COUNTY,073903,MARLIN ISD,"1,291.73","1,218.41","1,155.60","1,104.76","1,074.12","1,039.21","1,001.87",964.34,907.72,880.34,848.45,763.97,790.68,754.42,793.44,753.80,720.938
073,FALLS COUNTY,073904,WESTPHALIA ISD,135.30,136.02,130.78,132.08,149.03,144.19,150.66,153.23,152.69,154.10,155.80,152.23,152.96,151.32,152.51,149.03,155.248
073,FALLS COUNTY,073905,ROSEBUD-LOTT ISD,855.20,840.66,808.30,760.57,751.23,726.82,697.45,676.17,629.90,587.07,579.76,595.50,585.69,587.86,610.64,599.83,623.353
073,FALLS COUNTY,073906,MARLIN ORIENTATION AND ASSESSMENT,406.00,414.00,351.93,0.00,,,,,,,,,,,,,
074,FANNIN COUNTY,074903,BONHAM ISD,"1,887.03","1,872.83","1,862.69","1,875.56","1,846.33","1,786.32","1,755.06","1,771.84","1,787.87","1,794.17","1,736.58","1,698.01","1,675.81","1,686.20","1,690.93","1,641.86",1616.347
074,FANNIN COUNTY,074904,DODD CITY ISD,270.21,271.00,278.57,266.31,277.14,286.43,298.21,304.55,326.98,340.12,356.59,361.15,360.23,348.17,351.11,319.03,315.307
074,FANNIN COUNTY,074905,ECTOR ISD,252.33,258.95,248.98,251.04,246.00,243.99,254.04,229.31,245.70,247.05,245.09,235.67,234.17,227.59,245.53,247.64,251.444
074,FANNIN COUNTY,074907,HONEY GROVE ISD,617.68,611.52,631.80,604.00,578.55,569.67,561.29,543.84,532.59,551.68,559.27,556.26,566.71,580.75,598.54,591.69,555.444
074,FANNIN COUNTY,074909,LEONARD ISD,777.83,783.51,824.30,834.99,837.31,838.26,852.07,825.66,824.73,834.52,812.69,812.32,848.49,852.17,814.64,783.44,766.031
074,FANNIN COUNTY,074911,SAVOY ISD,302.43,299.11,295.73,282.72,293.86,292.36,287.36,269.93,250.54,250.85,264.93,282.83,266.56,294.21,296.99,301.42,301.085
074,FANNIN COUNTY,074912,TRENTON ISD,527.57,518.59,521.39,526.60,520.52,538.49,521.33,504.93,510.02,506.11,477.91,484.30,511.25,530.73,567.53,633.08,666.682
074,FANNIN COUNTY,074917,SAM RAYBURN ISD,404.73,416.39,422.86,417.45,405.70,399.91,409.08,441.89,450.47,459.73,433.64,458.11,491.63,494.13,495.78,480.16,467.68
075,FAYETTE COUNTY,075901,FLATONIA ISD,550.16,555.40,543.36,532.09,517.12,515.62,534.28,551.31,562.85,562.51,556.42,552.31,541.69,537.07,553.43,550.20,546.565
075,FAYETTE COUNTY,075902,LA GRANGE ISD,"1,756.37","1,750.50","1,782.67","1,761.70","1,750.07","1,777.17","1,759.37","1,758.53","1,790.36","1,802.75","1,781.77","1,889.29","1,876.55","1,848.72","1,810.55","1,780.78",1736.858
075,FAYETTE COUNTY,075903,SCHULENBURG ISD,708.31,700.01,724.35,692.48,689.96,684.17,679.75,663.47,636.63,656.29,660.53,667.04,705.95,700.91,671.49,654.09,651.084
075,FAYETTE COUNTY,075906,FAYETTEVILLE ISD,197.79,195.10,197.93,202.91,208.00,207.83,203.27,187.51,197.73,193.95,196.43,217.53,225.77,234.14,232.59,235.91,249.485
075,FAYETTE COUNTY,075908,ROUND TOP-CARMINE ISD,230.08,226.25,217.54,206.20,218.48,222.54,235.52,241.84,250.57,269.03,273.66,273.48,265.65,248.92,251.43,251.17,240.533
076,FISHER COUNTY,076903,ROBY CISD,304.75,284.76,270.70,260.62,265.05,274.99,272.31,248.36,218.68,229.08,257.50,260.57,268.58,275.77,265.56,272.90,287.742
076,FISHER COUNTY,076904,ROTAN ISD,357.92,359.05,345.23,338.31,328.79,307.45,284.88,274.14,282.46,265.20,230.13,228.16,218.60,234.94,233.29,228.94,221.886
077,FLOYD COUNTY,077901,FLOYDADA ISD,968.66,937.76,882.08,854.40,830.36,786.57,786.56,760.59,725.38,686.59,695.91,731.21,739.18,694.42,679.79,607.35,621.426
077,FLOYD COUNTY,077902,LOCKNEY ISD,603.15,586.20,581.04,555.47,533.89,509.25,509.03,503.26,476.82,472.21,458.62,451.13,433.18,422.39,415.16,391.90,416.967
078,FOARD COUNTY,078901,CROWELL ISD,257.06,263.41,254.85,243.64,226.65,213.61,217.27,201.37,200.30,205.82,186.93,180.59,195.78,195.04,195.28,204.37,211.579
079,FORT BEND COUNTY,079901,LAMAR CISD,"17,446.20","18,405.25","19,291.70","20,463.70","21,475.08","22,236.73","23,016.92","23,697.24","24,459.31","25,509.94","26,698.82","27,982.88","28,952.15","30,149.16","31,215.25","32,218.64",34257.479
079,FORT BEND COUNTY,079906,NEEDVILLE ISD,"2,356.42","2,451.00","2,472.06","2,455.79","2,444.71","2,474.02","2,474.28","2,559.19","2,665.13","2,718.17","2,785.40","2,898.70","3,040.58","3,176.81","3,125.00","3,156.50",3196.731
079,FORT BEND COUNTY,079907,FORT BEND ISD,"59,950.65","62,857.96","63,644.94","64,519.12","65,522.43","66,051.29","65,905.28","66,222.44","66,338.13","67,575.37","68,767.77","70,070.15","70,874.56","71,952.04","72,478.65","72,857.28",74275.025
079,FORT BEND COUNTY,079908,KENDLETON ISD,92.83,97.64,93.88,86.14,74.68,66.09,0.00,,,,,,,,,,
079,FORT BEND COUNTY,079910,STAFFORD MSD,"2,816.62","2,884.19","2,819.51","2,743.41","2,862.63","2,938.97","3,010.47","2,949.04","3,095.17","3,207.53","3,161.43","3,164.51","3,315.94","3,342.18","3,355.19","3,246.66",3096.027
080,FRANKLIN COUNTY,080901,MOUNT VERNON ISD,"1,425.69","1,455.57","1,487.95","1,432.49","1,439.59","1,450.35","1,478.54","1,482.40","1,500.55","1,536.26","1,562.68","1,564.34","1,529.76","1,528.06","1,523.49","1,403.03",1458.065
081,FREESTONE COUNTY,081902,FAIRFIELD ISD,"1,607.21","1,660.90","1,694.15","1,708.83","1,724.64","1,713.60","1,659.72","1,676.96","1,676.61","1,685.36","1,666.61","1,726.12","1,752.39","1,719.03","1,703.53","1,636.00",1587.415
081,FREESTONE COUNTY,081904,TEAGUE ISD,"1,046.62","1,089.82","1,107.17","1,112.81","1,121.19","1,139.20","1,161.45","1,157.32","1,150.96","1,200.54","1,209.26","1,197.60","1,165.91","1,132.82","1,098.48","1,037.92",1063.194
081,FREESTONE COUNTY,081905,WORTHAM ISD,411.17,426.97,437.61,445.85,446.32,467.10,474.04,450.25,452.74,456.35,466.78,484.11,474.01,466.72,465.05,449.88,456.847
081,FREESTONE COUNTY,081906,DEW ISD,145.11,148.12,142.42,148.06,143.90,138.56,146.48,141.97,138.33,125.09,133.53,143.40,150.68,145.32,138.48,156.28,154.854
082,FRIO COUNTY,082902,DILLEY ISD,777.06,766.62,772.42,789.42,824.77,822.11,832.46,874.12,846.94,922.08,929.04,881.76,884.45,887.29,892.87,842.06,801.308
082,FRIO COUNTY,082903,PEARSALL ISD,"2,131.86","2,153.28","2,156.12","2,130.10","2,079.99","2,092.94","2,051.17","2,047.78","2,048.51","2,070.34","2,070.73","2,064.64","2,053.05","2,056.84","1,961.52","1,904.74",1925.767
083,GAINES COUNTY,083901,SEAGRAVES ISD,536.44,540.80,539.10,544.70,529.37,539.31,550.85,529.50,542.68,532.32,532.59,553.30,521.61,497.86,527.69,489.92,438.349
083,GAINES COUNTY,083902,LOOP ISD,132.64,137.36,132.07,122.93,120.15,127.14,111.41,107.60,108.88,107.56,107.81,104.28,120.09,142.92,124.24,143.61,1
083,GAINES COUNTY,083903,SEMINOLE ISD,"2,019.42","2,060.73","2,091.03","2,113.46","2,191.52","2,232.71","2,292.27","2,354.88","2,437.86","2,536.85","2,622.64","2,618.20","2,625.49","2,675.32","2,737.70","2,749.28",2879.716
084,GALVESTON COUNTY,084505,TEXAS A & M UNIVERSITY AT GALVESTO,0.00,0.00,0.00,0.00,,,0.00,,,,,,,,,,
084,GALVESTON COUNTY,084801,MAINLAND PREPARATORY ACADEMY,540.92,523.20,501.23,450.22,446.69,431.26,384.09,362.10,346.98,363.37,366.50,,,,,,
084,GALVESTON COUNTY,084802,ODYSSEY ACADEMY INC,183.28,217.90,272.93,308.98,332.35,425.74,518.95,573.52,590.17,630.18,677.64,980.61,"1,006.06","1,018.92","1,017.21",989.70,1207.569
084,GALVESTON COUNTY,084804,AMBASSADORS PREPARATORY ACADEMY,,,,114.17,124.39,161.13,228.65,237.40,273.72,274.68,258.43,239.75,242.25,249.08,260.09,223.73,204.735
084,GALVESTON COUNTY,084805,PREMIER LEARNING ACADEMY,,,,,,,,332.20,345.80,400.74,481.47,428.57,,,,,
084,GALVESTON COUNTY,084901,DICKINSON ISD,"6,384.37","6,686.44","7,112.24","7,444.11","7,760.84","8,112.19","8,382.82","8,630.80","8,940.03","9,228.11","9,701.07","10,110.67","10,201.46","10,461.25","10,353.67","10,521.66",10724.221
084,GALVESTON COUNTY,084902,GALVESTON ISD,"8,218.64","7,990.56","7,679.63","7,143.26","7,070.47","5,629.10","5,714.27","5,736.83","5,930.76","6,026.52","6,197.11","6,256.55","6,227.37","6,245.31","6,301.07","6,090.92",6156.807
084,GALVESTON COUNTY,084903,HIGH ISLAND ISD,238.21,227.76,218.70,201.41,220.62,169.94,164.88,163.24,154.38,139.63,140.60,129.24,137.37,131.70,133.78,155.22,171.706
084,GALVESTON COUNTY,084904,LA MARQUE ISD,"3,426.37","3,513.64","3,377.78","3,226.77","3,333.18","3,224.85","2,681.85","2,557.02","2,445.52","2,207.92","1,996.51","1,942.70",,,,,
084,GALVESTON COUNTY,084906,TEXAS CITY ISD,"5,357.71","5,394.08","5,301.62","5,309.76","5,432.45","5,404.23","5,422.66","5,391.61","5,462.36","5,618.25","5,827.42","5,839.00","7,978.63","8,057.00","7,685.36","7,249.84",7193.05
084,GALVESTON COUNTY,084908,HITCHCOCK ISD,"1,145.19","1,108.66","1,021.58","1,027.15","1,089.11","1,071.31","1,109.68","1,150.99","1,132.32","1,228.85","1,291.09","1,369.31","1,416.93","1,484.38","1,456.71","1,461.57",1441.044
084,GALVESTON COUNTY,084909,SANTA FE ISD,"4,207.71","4,235.67","4,239.83","4,180.41","4,324.66","4,200.14","4,214.28","4,239.48","4,276.21","4,251.94","4,276.44","4,362.70","4,436.29","4,518.44","4,223.02","4,117.33",4357.791
084,GALVESTON COUNTY,084910,CLEAR CREEK ISD,"31,595.38","32,824.90","33,216.38","33,967.33","34,903.62","35,360.57","36,224.91","36,822.93","37,198.23","37,539.74","38,228.26","38,670.79","39,189.50","39,679.15","39,428.39","39,204.26",38635.68
084,GALVESTON COUNTY,084911,FRIENDSWOOD ISD,"5,425.03","5,493.72","5,590.36","5,620.22","5,720.52","5,721.51","5,710.68","5,697.29","5,748.24","5,828.49","5,850.11","5,877.36","5,806.65","5,791.99","5,784.18","5,907.02",5951.311
085,GARZA COUNTY,085902,POST ISD,915.07,885.88,843.29,815.79,792.84,763.49,711.93,733.40,749.29,846.69,819.22,822.13,800.58,791.56,760.01,718.99,723.1
085,GARZA COUNTY,085903,SOUTHLAND ISD,156.90,147.13,137.30,132.80,138.25,148.48,145.60,154.05,155.23,153.95,152.26,152.93,153.60,123.73,120.78,128.25,134.173
086,GILLESPIE COUNTY,086024,DOSS CONSOLIDATED CSD,28.52,27.61,23.76,20.45,24.47,23.67,18.89,19.26,25.68,19.77,18.53,9.66,5.71,15.70,16.51,19.42,28.908
086,GILLESPIE COUNTY,086901,FREDERICKSBURG ISD,"2,686.49","2,675.98","2,632.27","2,660.32","2,669.56","2,763.98","2,794.15","2,769.45","2,804.59","2,793.75","2,844.77","2,939.93","2,987.18","2,969.32","2,917.91","2,906.89",2827.186
086,GILLESPIE COUNTY,086902,HARPER ISD,511.66,538.07,537.24,552.32,570.15,581.73,567.33,541.64,551.01,555.95,573.83,572.71,561.30,553.07,543.92,529.13,531.826
087,GLASSCOCK COUNTY,087901,GLASSCOCK COUNTY ISD,287.27,278.10,271.65,259.69,249.38,260.54,265.77,264.18,267.44,276.01,284.45,291.32,284.34,288.35,281.98,274.37,270.911
088,GOLIAD COUNTY,088902,GOLIAD ISD,"1,234.74","1,220.40","1,240.83","1,234.35","1,231.85","1,262.36","1,280.71","1,258.62","1,256.64","1,279.14","1,304.53","1,264.40","1,236.47","1,216.44","1,224.27","1,179.98",1158.381
089,GONZALES COUNTY,089901,GONZALES ISD,"2,384.72","2,308.65","2,300.89","2,316.00","2,307.48","2,293.47","2,389.70","2,532.58","2,592.41","2,572.03","2,577.68","2,639.35","2,677.65","2,601.41","2,602.23","2,531.07",2394.64
089,GONZALES COUNTY,089903,NIXON-SMILEY CISD,928.51,938.82,944.45,906.06,946.85,964.84,954.47,951.37,931.94,970.44,996.99,975.86,981.72,984.16,969.54,955.38,939.688
089,GONZALES COUNTY,089905,WAELDER ISD,230.72,212.52,206.93,216.87,221.36,237.67,229.77,263.53,280.06,274.60,278.23,289.40,285.68,286.43,283.14,277.48,255.436
090,GRAY COUNTY,090902,LEFORS ISD,162.81,152.31,146.45,140.06,136.12,140.83,158.66,173.31,149.67,152.35,148.38,163.04,150.70,141.58,140.85,1.00,152.354
090,GRAY COUNTY,090903,MCLEAN ISD,196.47,201.32,211.56,204.84,208.14,201.38,200.45,195.01,187.17,187.83,191.91,215.01,216.82,222.91,212.18,186.16,183.717
090,GRAY COUNTY,090904,PAMPA ISD,"3,050.08","3,062.56","3,128.10","3,168.35","3,160.95","3,153.60","3,173.31","3,343.43","3,377.44","3,461.77","3,523.55","3,419.11","3,355.67","3,299.46","3,246.81","3,138.38",3115.754
090,GRAY COUNTY,090905,GRANDVIEW-HOPKINS ISD,36.66,33.87,32.56,19.42,24.26,28.62,46.05,46.59,43.69,41.67,41.78,44.03,43.14,47.34,47.24,44.85,44.39
091,GRAYSON COUNTY,091901,BELLS ISD,725.65,730.59,702.47,713.21,751.33,726.91,707.46,727.05,712.44,729.83,712.58,735.81,737.08,771.81,836.19,822.52,834.125
091,GRAYSON COUNTY,091902,COLLINSVILLE ISD,535.99,545.98,579.21,553.73,525.27,511.91,504.31,514.25,513.77,485.89,506.94,504.49,485.66,504.10,485.23,455.58,492.696
091,GRAYSON COUNTY,091903,DENISON ISD,"4,188.78","4,148.18","4,168.86","4,188.68","4,163.47","4,185.52","4,163.47","4,110.30","4,082.78","4,109.11","4,207.57","4,251.95","4,186.04","4,287.75","4,343.10","4,232.14",4158.534
091,GRAYSON COUNTY,091905,HOWE ISD,970.38,958.48,955.46,947.97,931.64,931.25,949.28,963.78,958.90,991.67,969.12,983.42,"1,009.27","1,102.28","1,175.68","1,161.93",1189.402
091,GRAYSON COUNTY,091906,SHERMAN ISD,"5,850.54","5,893.64","5,941.55","5,989.94","6,024.34","6,160.28","6,236.30","6,398.73","6,450.21","6,621.64","6,635.47","6,653.63","6,801.21","6,804.87","6,796.03","6,682.86",6955.029
091,GRAYSON COUNTY,091907,TIOGA ISD,158.47,162.26,156.02,136.91,136.82,143.15,126.52,149.37,209.85,266.19,341.95,423.67,474.86,544.21,621.86,640.81,686.9
091,GRAYSON COUNTY,091908,VAN ALSTYNE ISD,"1,289.74","1,320.85","1,328.35","1,340.73","1,303.00","1,305.06","1,286.25","1,221.52","1,234.03","1,275.58","1,340.65","1,420.43","1,515.01","1,536.35","1,627.11","1,702.32",1788.674
091,GRAYSON COUNTY,091909,WHITESBORO ISD,"1,528.57","1,553.50","1,520.14","1,494.36","1,496.32","1,447.69","1,422.91","1,413.28","1,398.99","1,429.27","1,475.48","1,469.14","1,508.91","1,480.79","1,486.90","1,494.90",1503.037
091,GRAYSON COUNTY,091910,WHITEWRIGHT ISD,724.51,752.02,738.18,720.13,709.74,715.76,713.26,709.54,743.72,740.28,718.51,719.90,765.02,801.58,793.14,754.27,703.997
091,GRAYSON COUNTY,091913,POTTSBORO ISD,"1,237.28","1,232.76","1,261.28","1,230.04","1,224.91","1,185.10","1,200.86","1,237.59","1,267.86","1,275.51","1,322.71","1,357.53","1,340.79","1,347.07","1,339.47","1,335.84",1340.669
091,GRAYSON COUNTY,091914,S AND S CISD,805.71,818.95,826.72,804.19,806.63,783.22,768.24,774.38,784.31,829.33,797.34,800.25,833.44,859.24,877.42,859.28,912.974
091,GRAYSON COUNTY,091917,GUNTER ISD,779.96,810.76,827.62,824.37,801.17,758.95,754.62,789.78,754.96,718.34,736.56,758.87,751.83,849.78,889.26,912.95,937.807
091,GRAYSON COUNTY,091918,TOM BEAN ISD,806.12,820.27,802.32,788.62,767.16,748.09,744.36,735.34,707.69,672.55,642.44,643.32,628.95,603.92,602.94,562.25,608.426
092,GREGG COUNTY,092801,EAST TEXAS CHARTER SCHOOLS,130.00,131.97,141.99,139.85,132.99,142.47,144.91,148.34,142.24,153.10,156.25,154.08,132.89,136.50,130.91,133.23,131.129
092,GREGG COUNTY,092901,GLADEWATER ISD,"2,058.95","2,021.85","1,978.86","1,940.35","1,894.17","1,845.25","1,873.78","1,851.44","1,805.89","1,691.36","1,715.61","1,692.42","1,659.47","1,650.55","1,666.84","1,635.30",1533.232
092,GREGG COUNTY,092902,KILGORE ISD,"3,383.62","3,409.23","3,501.90","3,436.50","3,502.11","3,505.07","3,572.25","3,627.77","3,658.46","3,741.10","3,765.41","3,766.89","3,807.64","3,781.99","3,784.96","3,643.58",3582.996
092,GREGG COUNTY,092903,LONGVIEW ISD,"7,606.33","7,642.83","7,500.71","7,420.51","7,505.94","7,562.09","7,714.71","7,842.80","7,987.49","7,924.27","8,021.67","8,125.93","7,989.48","7,930.74","7,974.03","7,539.95",7742.103
092,GREGG COUNTY,092904,PINE TREE ISD,"4,343.41","4,338.46","4,275.91","4,308.13","4,319.68","4,355.39","4,328.89","4,359.12","4,280.92","4,340.85","4,314.47","4,351.18","4,345.03","4,332.68","4,180.03","4,104.74",4225.706
092,GREGG COUNTY,092906,SABINE ISD,"1,200.80","1,197.92","1,224.31","1,203.25","1,226.13","1,235.36","1,228.84","1,223.09","1,243.38","1,283.43","1,320.47","1,365.34","1,372.61","1,384.71","1,408.86","1,396.51",1435.362
092,GREGG COUNTY,092907,SPRING HILL ISD,"1,665.98","1,686.15","1,699.51","1,743.36","1,783.85","1,733.47","1,778.00","1,823.00","1,786.29","1,746.08","1,777.20","1,808.42","1,831.24","1,863.35","1,917.21","1,920.33",1927.288
092,GREGG COUNTY,092908,WHITE OAK ISD,"1,253.62","1,287.54","1,302.89","1,287.83","1,316.86","1,323.83","1,373.91","1,365.99","1,354.67","1,349.28","1,382.51","1,433.63","1,424.18","1,418.71","1,409.28","1,361.92",1358.244
092,GREGG COUNTY,092950,REG VII EDUCATION SERVICE CENTER,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
093,GRIMES COUNTY,093901,ANDERSON-SHIRO CISD,513.60,556.28,572.17,582.48,597.97,642.02,681.27,672.87,689.02,725.74,772.09,802.53,808.39,798.38,820.99,820.23,829.551
093,GRIMES COUNTY,093903,IOLA ISD,459.54,465.67,460.10,459.71,462.06,470.50,461.50,449.09,432.27,416.16,422.02,432.16,433.18,467.73,489.61,492.26,495.2
093,GRIMES COUNTY,093904,NAVASOTA ISD,"2,707.88","2,701.37","2,735.09","2,703.08","2,704.35","2,639.44","2,701.40","2,752.10","2,738.33","2,792.81","2,801.24","2,812.32","2,823.25","2,792.29","2,729.73","2,622.07",2587.556
093,GRIMES COUNTY,093905,RICHARDS ISD,151.56,148.41,142.70,120.45,122.10,129.29,136.62,122.98,134.72,136.33,134.37,125.79,141.59,156.05,158.28,161.76,168.548
094,GUADALUPE COUNTY,094901,SEGUIN ISD,"6,896.99","6,962.64","6,946.80","6,871.65","6,913.98","6,798.19","6,809.73","6,745.28","6,756.81","6,666.29","6,648.81","6,676.44","6,608.51","6,573.29","6,572.08","6,286.81",6325.961
094,GUADALUPE COUNTY,094902,SCHERTZ-CIBOLO-U CITY ISD,"7,313.91","8,111.13","9,079.47","9,858.57","10,610.50","11,111.05","11,793.07","12,391.96","12,842.22","13,371.06","13,817.37","14,306.64","14,612.24","14,727.88","14,899.17","14,955.39",15061.902
094,GUADALUPE COUNTY,094903,NAVARRO ISD,"1,365.95","1,382.44","1,412.29","1,428.80","1,431.47","1,463.85","1,466.19","1,522.64","1,546.67","1,600.53","1,663.11","1,725.14","1,732.64","1,830.11","1,843.80","1,813.58",1782.764
094,GUADALUPE COUNTY,094904,MARION ISD,"1,341.71","1,348.36","1,358.44","1,334.99","1,297.42","1,263.06","1,261.53","1,285.74","1,237.23","1,256.72","1,308.43","1,337.99","1,333.81","1,347.79","1,377.14","1,402.31",1371.622
095,HALE COUNTY,095901,ABERNATHY ISD,748.15,746.30,742.47,734.14,724.98,748.51,733.42,725.47,709.08,719.29,733.10,729.48,748.37,716.57,725.16,740.57,759.846
095,HALE COUNTY,095902,COTTON CENTER ISD,130.76,136.62,143.10,136.80,128.31,108.21,112.10,117.32,119.04,113.69,109.92,100.78,86.13,100.64,104.02,89.17,86.871
095,HALE COUNTY,095903,HALE CENTER ISD,567.78,571.81,576.73,551.35,553.32,583.72,615.16,617.29,596.26,601.13,587.05,569.04,561.70,559.40,583.67,563.12,549.826
095,HALE COUNTY,095904,PETERSBURG ISD,323.09,312.78,284.54,272.02,260.72,254.95,259.80,244.79,236.87,248.52,224.07,238.60,230.94,249.99,269.93,259.78,260.078
095,HALE COUNTY,095905,PLAINVIEW ISD,"5,626.05","5,596.82","5,491.89","5,274.69","5,266.10","5,325.03","5,337.56","5,308.19","5,276.04","5,084.78","5,127.44","5,196.90","5,154.15","5,072.54","4,901.46","4,577.74",4372.079
096,HALL COUNTY,096904,MEMPHIS ISD,515.10,499.95,510.31,545.37,530.02,494.78,499.28,515.73,484.86,465.20,478.79,458.56,468.32,445.90,443.16,390.85,389.943
096,HALL COUNTY,096905,TURKEY-QUITAQUE ISD,249.99,242.01,225.49,201.17,206.55,199.83,201.45,212.17,197.87,179.63,177.65,173.80,187.51,190.70,192.20,176.18,181.659
097,HAMILTON COUNTY,097902,HAMILTON ISD,847.29,830.05,829.39,792.90,773.69,788.21,761.40,729.91,709.63,698.31,710.64,723.75,757.21,778.88,762.87,735.76,740.292
097,HAMILTON COUNTY,097903,HICO ISD,666.67,658.73,643.83,656.64,658.15,636.76,561.36,537.80,504.04,519.14,525.90,518.59,537.47,533.73,535.04,501.43,529.747
098,HANSFORD COUNTY,098901,GRUVER ISD,388.87,387.45,371.92,367.05,381.51,381.87,392.83,370.66,390.65,386.26,413.30,407.42,410.76,413.12,421.03,418.13,412.606
098,HANSFORD COUNTY,098903,PRINGLE-MORSE CISD,87.99,91.99,103.71,99.15,110.28,106.70,109.45,111.97,104.21,110.34,115.95,117.39,116.27,114.60,107.10,99.44,104.785
098,HANSFORD COUNTY,098904,SPEARMAN ISD,700.92,697.05,707.94,739.68,750.63,758.39,778.85,774.33,814.60,812.99,810.26,813.12,792.45,819.03,795.41,750.30,743.703
099,HARDEMAN COUNTY,099902,CHILLICOTHE ISD,210.48,203.76,184.81,179.58,175.95,175.23,190.07,178.93,172.44,190.17,174.49,184.68,171.53,196.79,181.47,173.38,187.22
099,HARDEMAN COUNTY,099903,QUANAH ISD,563.64,561.49,539.87,536.09,521.00,515.89,508.77,501.00,495.69,492.41,499.06,536.60,536.55,494.02,467.05,475.18,489.691
100,HARDIN COUNTY,100903,KOUNTZE ISD,"1,303.66","1,308.89","1,278.00","1,265.34","1,287.24","1,266.71","1,266.24","1,259.93","1,219.95","1,160.73","1,136.23","1,095.80","1,070.21","1,071.42","1,039.98",992.57,1006.589
100,HARDIN COUNTY,100904,SILSBEE ISD,"2,847.59","2,762.49","2,699.63","2,730.70","2,748.19","2,703.91","2,668.77","2,620.34","2,557.62","2,561.85","2,607.28","2,586.10","2,676.31","2,711.50","2,753.80","2,605.42",2607.208
100,HARDIN COUNTY,100905,HARDIN-JEFFERSON ISD,"2,025.79","1,961.17","1,918.44","1,910.20","1,954.44","1,879.92","1,894.11","1,921.33","1,951.18","1,976.60","2,074.72","2,101.67","2,097.62","2,109.17","2,177.43","2,297.25",2308.619
100,HARDIN COUNTY,100907,LUMBERTON ISD,"3,324.53","3,370.06","3,470.10","3,550.70","3,729.86","3,684.25","3,726.41","3,655.58","3,640.16","3,617.72","3,667.25","3,726.08","3,698.72","3,738.27","3,800.41","3,848.00",3871.288
100,HARDIN COUNTY,100908,WEST HARDIN COUNTY CISD,597.88,566.30,560.01,542.77,540.70,549.28,551.77,553.57,530.78,524.78,537.81,535.44,510.89,511.92,506.79,526.81,529.75
101,HARRIS COUNTY,101000,HARRIS COUNTY DEPT OF ED,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
